Nombre_empresa,Apellido,conteo
INFRAESTRUCTURA Y TRAFICO FERROVIARIO S.A.,GONZALEZ,1.0
INFRAESTRUCTURA Y TRAFICO FERROVIARIO S.A.,MUNOZ,1.0
INFRAESTRUCTURA Y TRAFICO FERROVIARIO S.A.,PEREZ,3.0
INGEVEC S.A.,ALCALDE,1.0
INGEVEC S.A.,BESA,2.0
INGEVEC S.A.,BEZANILLA,2.0
INGEVEC S.A.,BUSTAMANTE,1.0
INGEVEC S.A.,CIFUENTES,1.0
INGEVEC S.A.,FRESNO,1.0
INGEVEC S.A.,GOMEZ,1.0
INGEVEC S.A.,GREZ,1.0
INGEVEC S.A.,HUERTA,2.0
INGEVEC S.A.,MERINO,1.0
INGEVEC S.A.,URZUA,1.0
INGEVEC S.A.,VIAL,1.0
INGEVEC S.A.,YANEZ,1.0
INGEVEC S.A.,ZEGERS,1.0
INMOBILIARIA APOQUINDO S.A.,LARRONDE,1.0
INMOBILIARIA APOQUINDO S.A.,LIRA,1.0
INMOBILIARIA APOQUINDO S.A.,RODRIGUEZ,1.0
INMOBILIARIA APOQUINDO S.A.,SAIEH,1.0
INMOBILIARIA APOQUINDO S.A.,VALENZUELA,1.0
INMOBILIARIA APOQUINDO S.A.,VIAL,1.0
INMOBILIARIA CASA DE ITALIA S.A.,MOLTEDO,2.0
INMOBILIARIA CASA DE ITALIA S.A.,MOYA,1.0
INMOBILIARIA CASA DE ITALIA S.A.,ROSSI,1.0
INMOBILIARIA CENTRAL DE ESTACIONAMIENTOS AGUSTINAS S.A.,BRAVO,1.0
INMOBILIARIA CENTRAL DE ESTACIONAMIENTOS AGUSTINAS S.A.,GARCIA,1.0
INMOBILIARIA CENTRAL DE ESTACIONAMIENTOS AGUSTINAS S.A.,LAVIN,1.0
INMOBILIARIA CENTRAL DE ESTACIONAMIENTOS AGUSTINAS S.A.,MORENO,1.0
INMOBILIARIA CENTRAL DE ESTACIONAMIENTOS AGUSTINAS S.A.,OVALLE,1.0
INMOBILIARIA CENTRAL DE ESTACIONAMIENTOS AGUSTINAS S.A.,PRADO,1.0
INMOBILIARIA CLUB CONCEPCION S.A.,ARAYA,1.0
INMOBILIARIA CLUB CONCEPCION S.A.,MATUS,1.0
INMOBILIARIA CLUB CONCEPCION S.A.,MOLINA,1.0
INMOBILIARIA CLUB CONCEPCION S.A.,PARRA,1.0
INMOBILIARIA CLUB CONCEPCION S.A.,RIOSECO,1.0
INMOBILIARIA CLUB CONCEPCION S.A.,TORO,1.0
INMOBILIARIA CLUB CONCEPCION S.A.,VALDERRAMA,1.0
INMOBILIARIA CLUB CONCEPCION S.A.,VASQUEZ,1.0
INMOBILIARIA CLUB DE CAMPO S.A.,ANINAT,1.0
INMOBILIARIA CLUB DE CAMPO S.A.,CARVALLO,1.0
INMOBILIARIA CLUB DE CAMPO S.A.,CLARO,2.0
INMOBILIARIA CLUB DE CAMPO S.A.,ECHEVERRIA,1.0
INMOBILIARIA CLUB DE CAMPO S.A.,GONZALEZ,1.0
INMOBILIARIA CLUB DE CAMPO S.A.,HURTADO,1.0
INMOBILIARIA CLUB DE CAMPO S.A.,JOHNSON,1.0
INMOBILIARIA CLUB DE CAMPO S.A.,LARRAIN,2.0
INMOBILIARIA CLUB DE CAMPO S.A.,MARTIN,1.0
INMOBILIARIA CLUB DE CAMPO S.A.,PRIETO,1.0
INMOBILIARIA CLUB DE CAMPO S.A.,VIAL,3.0
INMOBILIARIA CLUB DE GOLF LA SERENA S.A.,ACEVEDO,1.0
INMOBILIARIA CLUB DE GOLF LA SERENA S.A.,ALDUNATE,1.0
INMOBILIARIA CLUB DE GOLF LA SERENA S.A.,BARAONA,1.0
INMOBILIARIA CLUB DE GOLF LA SERENA S.A.,BRAUN,1.0
INMOBILIARIA CLUB DE GOLF LA SERENA S.A.,CANALES,1.0
INMOBILIARIA CLUB DE GOLF LA SERENA S.A.,CASTRO,2.0
INMOBILIARIA CLUB DE GOLF LA SERENA S.A.,FERNANDEZ,1.0
INMOBILIARIA CLUB DE GOLF LA SERENA S.A.,FIGUEROA,1.0
INMOBILIARIA CLUB DE GOLF LA SERENA S.A.,GONZALEZ,4.0
INMOBILIARIA CLUB DE GOLF LA SERENA S.A.,HUIDOBRO,1.0
INMOBILIARIA CLUB DE GOLF LA SERENA S.A.,LABBE,1.0
INMOBILIARIA CLUB DE GOLF LA SERENA S.A.,LEON,1.0
INMOBILIARIA CLUB DE GOLF LA SERENA S.A.,LETELIER,1.0
INMOBILIARIA CLUB DE GOLF LA SERENA S.A.,LEYTON,1.0
INMOBILIARIA CLUB DE GOLF LA SERENA S.A.,LIRA,2.0
INMOBILIARIA CLUB DE GOLF LA SERENA S.A.,LOPEZ,1.0
INMOBILIARIA CLUB DE GOLF LA SERENA S.A.,MONTES,1.0
INMOBILIARIA CLUB DE GOLF LA SERENA S.A.,NOVOA,1.0
INMOBILIARIA CLUB DE GOLF LA SERENA S.A.,NUNEZ,1.0
INMOBILIARIA CLUB DE GOLF LA SERENA S.A.,ORELLANA,1.0
INMOBILIARIA CLUB DE GOLF LA SERENA S.A.,ORTIZ,1.0
INMOBILIARIA CLUB DE GOLF LA SERENA S.A.,PENA,2.0
INMOBILIARIA CLUB DE GOLF LA SERENA S.A.,ROJAS,1.0
INMOBILIARIA CLUB DE GOLF LA SERENA S.A.,ROMERO,1.0
INMOBILIARIA CLUB DE GOLF LA SERENA S.A.,ROZAS,1.0
INMOBILIARIA CLUB DE GOLF LA SERENA S.A.,SILVA,1.0
INMOBILIARIA CLUB DE GOLF LA SERENA S.A.,TORRES,1.0
INMOBILIARIA CLUB DE GOLF LA SERENA S.A.,VALENZUELA,1.0
INMOBILIARIA CLUB DE GOLF Y DEPORTES LAS BRISAS S.A.,ALARCON,1.0
INMOBILIARIA CLUB DE GOLF Y DEPORTES LAS BRISAS S.A.,BETTELEY,1.0
INMOBILIARIA CLUB DE GOLF Y DEPORTES LAS BRISAS S.A.,BUNSTER,1.0
INMOBILIARIA CLUB DE GOLF Y DEPORTES LAS BRISAS S.A.,CLARO,1.0
INMOBILIARIA CLUB DE GOLF Y DEPORTES LAS BRISAS S.A.,COVARRUBIAS,1.0
INMOBILIARIA CLUB DE GOLF Y DEPORTES LAS BRISAS S.A.,CRUZAT,1.0
INMOBILIARIA CLUB DE GOLF Y DEPORTES LAS BRISAS S.A.,FERNANDEZ,1.0
INMOBILIARIA CLUB DE GOLF Y DEPORTES LAS BRISAS S.A.,GUZMAN,2.0
INMOBILIARIA CLUB DE GOLF Y DEPORTES LAS BRISAS S.A.,JARA,1.0
INMOBILIARIA CLUB DE GOLF Y DEPORTES LAS BRISAS S.A.,LEON,1.0
INMOBILIARIA CLUB DE GOLF Y DEPORTES LAS BRISAS S.A.,PALMA,1.0
INMOBILIARIA CLUB DE GOLF Y DEPORTES LAS BRISAS S.A.,SWETT,1.0
INMOBILIARIA CLUB DE GOLF Y DEPORTES LAS BRISAS S.A.,TAGLE,1.0
INMOBILIARIA CLUB DE GOLF Y DEPORTES LAS BRISAS S.A.,VALENZUELA,1.0
INMOBILIARIA CLUB DE GOLF Y DEPORTES LAS BRISAS S.A.,VICUNA,1.0
INMOBILIARIA CRAIGHOUSE S.A.,BAUDRAND,1.0
INMOBILIARIA CRAIGHOUSE S.A.,BECKER,1.0
INMOBILIARIA CRAIGHOUSE S.A.,CONCHA,1.0
INMOBILIARIA CRAIGHOUSE S.A.,GARCIA,1.0
INMOBILIARIA CRAIGHOUSE S.A.,SAAVEDRA,1.0
INMOBILIARIA DE DEPORTES ALGARROBO S.A.,BASCUNAN,1.0
INMOBILIARIA DE DEPORTES ALGARROBO S.A.,DIAZ,1.0
INMOBILIARIA DE DEPORTES ALGARROBO S.A.,FUENTES,1.0
INMOBILIARIA DE DEPORTES ALGARROBO S.A.,GREZ,1.0
INMOBILIARIA DE DEPORTES ALGARROBO S.A.,MUNOZ,1.0
INMOBILIARIA DE DEPORTES ALGARROBO S.A.,RODRIGUEZ,1.0
INMOBILIARIA DE DEPORTES ALGARROBO S.A.,SILVA,1.0
INMOBILIARIA DE DEPORTES ALGARROBO S.A.,VALENZUELA,1.0
INMOBILIARIA DE DEPORTES LA DEHESA S.A.,RAMOS,1.0
INMOBILIARIA DEPORTIVA UNION ESPAÑOLA S.A.,DEL RIO,1.0
INMOBILIARIA DEPORTIVA UNION ESPAÑOLA S.A.,DIAZ,1.0
INMOBILIARIA DEPORTIVA UNION ESPAÑOLA S.A.,GARCIA,1.0
INMOBILIARIA DEPORTIVA UNION ESPAÑOLA S.A.,GONZALEZ,1.0
INMOBILIARIA DEPORTIVA UNION ESPAÑOLA S.A.,JIMENEZ,1.0
INMOBILIARIA DEPORTIVA UNION ESPAÑOLA S.A.,MORENO,1.0
INMOBILIARIA DEPORTIVA UNION ESPAÑOLA S.A.,PARRA,1.0
INMOBILIARIA DEPORTIVA UNION ESPAÑOLA S.A.,RODRIGUEZ,1.0
INMOBILIARIA DEPORTIVA UNION ESPAÑOLA S.A.,SANCHEZ,2.0
INMOBILIARIA EL REFUGIO S.A.,BALBONTIN,1.0
INMOBILIARIA EL REFUGIO S.A.,CAMPOS,1.0
INMOBILIARIA EL REFUGIO S.A.,CIFUENTES,1.0
INMOBILIARIA EL REFUGIO S.A.,GARCIA,1.0
INMOBILIARIA EL REFUGIO S.A.,HERRERA,1.0
INMOBILIARIA EL REFUGIO S.A.,MARIN,1.0
INMOBILIARIA EL REFUGIO S.A.,MUNOZ,1.0
INMOBILIARIA EL REFUGIO S.A.,VALENZUELA,2.0
INMOBILIARIA EL REFUGIO S.A.,VARGAS,1.0
INMOBILIARIA ESTADIO COLO COLO S.A.,CASTRO,1.0
INMOBILIARIA ESTADIO COLO COLO S.A.,ECHEVERRIA,1.0
INMOBILIARIA ESTADIO COLO COLO S.A.,NOGUERA,1.0
INMOBILIARIA ESTADIO COLO COLO S.A.,VALDES,1.0
INMOBILIARIA ESTADIO COLO COLO S.A.,VARELA,1.0
INMOBILIARIA ESTADIO COLO COLO S.A.,VIAL,1.0
INMOBILIARIA FRONTERA COUNTRY CLUB S.A.,ACUNA,1.0
INMOBILIARIA FRONTERA COUNTRY CLUB S.A.,ARRIAGADA,1.0
INMOBILIARIA FRONTERA COUNTRY CLUB S.A.,BOFILL,1.0
INMOBILIARIA FRONTERA COUNTRY CLUB S.A.,CARVAJAL,1.0
INMOBILIARIA FRONTERA COUNTRY CLUB S.A.,CONTRERAS,1.0
INMOBILIARIA FRONTERA COUNTRY CLUB S.A.,FUENTES,1.0
INMOBILIARIA FRONTERA COUNTRY CLUB S.A.,FUENZALIDA,1.0
INMOBILIARIA FRONTERA COUNTRY CLUB S.A.,GENZSCH,1.0
INMOBILIARIA FRONTERA COUNTRY CLUB S.A.,IRARRAZABAL,1.0
INMOBILIARIA FRONTERA COUNTRY CLUB S.A.,LEIVA,1.0
INMOBILIARIA FRONTERA COUNTRY CLUB S.A.,MULLER,1.0
INMOBILIARIA FRONTERA COUNTRY CLUB S.A.,NUNEZ,1.0
INMOBILIARIA FRONTERA COUNTRY CLUB S.A.,PENA,1.0
INMOBILIARIA FRONTERA COUNTRY CLUB S.A.,REYES,1.0
INMOBILIARIA FRONTERA COUNTRY CLUB S.A.,RIVAS,1.0
INMOBILIARIA FRONTERA COUNTRY CLUB S.A.,RODRIGUEZ,1.0
INMOBILIARIA FRONTERA COUNTRY CLUB S.A.,Rojas,1.0
INMOBILIARIA FRONTERA COUNTRY CLUB S.A.,SAEZ,1.0
INMOBILIARIA FRONTERA COUNTRY CLUB S.A.,TRONCOSO,1.0
INMOBILIARIA FRONTERA COUNTRY CLUB S.A.,VARGAS,1.0
INMOBILIARIA ITALIANA S.A.,MUNOZ,1.0
INMOBILIARIA ITALIANA S.A.,OPAZO,1.0
INMOBILIARIA LA REPUBLICA S.A.,ALLENDE,1.0
INMOBILIARIA LA REPUBLICA S.A.,CABEZAS,1.0
INMOBILIARIA LA REPUBLICA S.A.,GARRIDO,1.0
INMOBILIARIA LA REPUBLICA S.A.,MUNOZ,1.0
INMOBILIARIA LA REPUBLICA S.A.,NUNEZ,1.0
INMOBILIARIA MANQUEHUE S.A.,ARMAS,1.0
INMOBILIARIA MANQUEHUE S.A.,CONCHA,1.0
INMOBILIARIA MANQUEHUE S.A.,CORBO,1.0
INMOBILIARIA MANQUEHUE S.A.,DE LA FUENTE,1.0
INMOBILIARIA MANQUEHUE S.A.,FERNANDEZ,1.0
INMOBILIARIA MANQUEHUE S.A.,LIOI,1.0
INMOBILIARIA MANQUEHUE S.A.,MAC DONALD,1.0
INMOBILIARIA MANQUEHUE S.A.,PEREIRA,1.0
INMOBILIARIA MANQUEHUE S.A.,URETA,1.0
INMOBILIARIA MANQUEHUE S.A.,VALENTE,1.0
INMOBILIARIA MANQUEHUE S.A.,VIAS,1.0
INMOBILIARIA MANQUEHUE S.A.,YRARRAZAVAL,1.0
INMOBILIARIA NIALEM S.A.,SOTO,1.0
INMOBILIARIA SAN PATRICIO S.A.,PINTO,1.0
INMOBILIARIA SAN PATRICIO S.A.,PRADO,1.0
INMOBILIARIA SAN PATRICIO S.A.,RAMOS,1.0
INMOBILIARIA SAN PATRICIO S.A.,RIOS,1.0
INMOBILIARIA SAN PATRICIO S.A.,RIVERA,1.0
INMOBILIARIA SAN PATRICIO S.A.,SANTA MARIA,1.0
INMOBILIARIA SAN PATRICIO S.A.,VELASQUEZ,1.0
INMOBILIARIA SANTIAGO WANDERERS S.A.,CRUZ,1.0
INMOBILIARIA SANTIAGO WANDERERS S.A.,DIAZ,1.0
INMOBILIARIA SANTIAGO WANDERERS S.A.,DURAN,1.0
INMOBILIARIA SANTIAGO WANDERERS S.A.,GONZALEZ,1.0
INMOBILIARIA SANTIAGO WANDERERS S.A.,HERRERA,1.0
INMOBILIARIA SANTIAGO WANDERERS S.A.,LABBE,1.0
INMOBILIARIA SANTIAGO WANDERERS S.A.,MOYA,1.0
INMOBILIARIA SANTIAGO WANDERERS S.A.,PONCE,1.0
INMOBILIARIA SANTIAGO WANDERERS S.A.,SANCHEZ,1.0
INMOBILIARIA SANTIAGO WANDERERS S.A.,TAPIA,1.0
INMOBILIARIA SANTIAGO WANDERERS S.A.,TORO,1.0
INMOBILIARIA SANTIAGO WANDERERS S.A.,VALCARCE,1.0
INMOBILIARIA SANTIAGO WANDERERS S.A.,VIDAL,1.0
INMOBILIARIA SIXTERRA S.A.,AGUERO,1.0
INMOBILIARIA SIXTERRA S.A.,BARROS,1.0
INMOBILIARIA SIXTERRA S.A.,GARCES,1.0
INMOBILIARIA SIXTERRA S.A.,NAVARRETE,6.0
INMOBILIARIA SIXTERRA S.A.,PUENTES,1.0
INMOBILIARIA SIXTERRA S.A.,RUIZ,1.0
INMOBILIARIA SIXTERRA S.A.,TOCORNAL,1.0
INMOBILIARIA UNION ESPAÑOLA VALPARAISO S.A.,GARCIA,1.0
INMOBILIARIA UNION ESPAÑOLA VALPARAISO S.A.,GONZALEZ,1.0
INMOBILIARIA UNION ESPAÑOLA VALPARAISO S.A.,PALACIOS,2.0
INMOBILIARIA UNION ESPAÑOLA VALPARAISO S.A.,RODRIGUEZ,1.0
INMOBILIARIA UNION ESPAÑOLA VALPARAISO S.A.,TRONCOSO,1.0
INMOBILIARIA YUGOSLAVA SOCIEDAD ANONIMA,GONZALEZ,1.0
INMOBILIARIA YUGOSLAVA SOCIEDAD ANONIMA,IBANEZ,1.0
INMOBILIARIA YUGOSLAVA SOCIEDAD ANONIMA,LAZO,1.0
INMOBILIARIA YUGOSLAVA SOCIEDAD ANONIMA,MORALES,1.0
INMOBILIARIA YUGOSLAVA SOCIEDAD ANONIMA,RAZMILIC,1.0
INSTITUTO DE DIAGNOSTICO S.A.,BULNES,1.0
INSTITUTO DE DIAGNOSTICO S.A.,CAMBIASO,1.0
INSTITUTO DE DIAGNOSTICO S.A.,GAMBOA,1.0
INSTITUTO DE DIAGNOSTICO S.A.,GARCES,1.0
INSTITUTO DE DIAGNOSTICO S.A.,GUZMAN,1.0
INSTITUTO DE DIAGNOSTICO S.A.,IZQUIERDO,1.0
INSTITUTO DE DIAGNOSTICO S.A.,ORREGO,1.0
INSTITUTO DE DIAGNOSTICO S.A.,PALACIOS,1.0
INSTITUTO DE DIAGNOSTICO S.A.,PEREZ,2.0
INSTITUTO DE DIAGNOSTICO S.A.,RODRIGUEZ,1.0
INSTITUTO DE DIAGNOSTICO S.A.,SERRA,1.0
INSTITUTO DE DIAGNOSTICO S.A.,VALENZUELA,1.0
INTASA S.A.,ALCAINO,1.0
INTASA S.A.,ALVAREZ,1.0
INTASA S.A.,BASCUNAN,1.0
INTASA S.A.,CABELLO,1.0
INTASA S.A.,CIFUENTES,1.0
INTASA S.A.,CRUZAT,1.0
INTASA S.A.,DOMINGUEZ,1.0
INTASA S.A.,FIGUEROA,1.0
INTASA S.A.,OSORIO,1.0
INTASA S.A.,PEREZ,1.0
INTASA S.A.,ROJAS,1.0
INTERFACTOR S.A.,CONTARDO,1.0
INTERFACTOR S.A.,SILVA,2.0
INTERFACTOR S.A.,UNDURRAGA,1.0
INVERCAP S.A.,ADRIASOLA,1.0
INVERCAP S.A.,ALONSO,1.0
INVERCAP S.A.,BAEZA,1.0
INVERCAP S.A.,CERDA,1.0
INVERCAP S.A.,CONTESSE,1.0
INVERCAP S.A.,CONTRERAS,1.0
INVERCAP S.A.,EYZAGUIRRE,1.0
INVERCAP S.A.,FICA,1.0
INVERCAP S.A.,LOPEZ,1.0
INVERCAP S.A.,NAVARRETE,2.0
INVERCAP S.A.,PACHECO,1.0
INVERCAP S.A.,PEREZ,1.0
INVERCAP S.A.,ROZAS,1.0
INVERNOVA S.A.,COX,1.0
INVERNOVA S.A.,GIL,1.0
INVERNOVA S.A.,HURTADO,4.0
INVERNOVA S.A.,MENDEZ,1.0
INVERNOVA S.A.,MENENDEZ,1.0
INVERNOVA S.A.,PARODI,1.0
INVERNOVA S.A.,SILVA,1.0
INVERNOVA S.A.,VIAL,1.0
INVERNOVA S.A.,VICUNA,3.0
INVERSIONES AGRICOLAS Y COMERCIALES S.A.,ASPILLAGA,1.0
INVERSIONES AGRICOLAS Y COMERCIALES S.A.,BOFILL,2.0
INVERSIONES AGRICOLAS Y COMERCIALES S.A.,DOMINGUEZ,1.0
INVERSIONES AGRICOLAS Y COMERCIALES S.A.,FUENZALIDA,1.0
INVERSIONES AGRICOLAS Y COMERCIALES S.A.,GARCIA,1.0
INVERSIONES AGRICOLAS Y COMERCIALES S.A.,ROSSI,1.0
INVERSIONES AGRICOLAS Y COMERCIALES S.A.,SCHMIDT,2.0
INVERSIONES AGRICOLAS Y COMERCIALES S.A.,SOFFIA,1.0
INVERSIONES AGUAS METROPOLITANAS S.A.,ALAMOS,1.0
INVERSIONES AGUAS METROPOLITANAS S.A.,ALONSO,1.0
INVERSIONES AGUAS METROPOLITANAS S.A.,ALVAREZ,1.0
INVERSIONES AGUAS METROPOLITANAS S.A.,ASPILLAGA,1.0
INVERSIONES AGUAS METROPOLITANAS S.A.,CASTRO,1.0
INVERSIONES AGUAS METROPOLITANAS S.A.,CHADWICK,1.0
INVERSIONES AGUAS METROPOLITANAS S.A.,CRUZ,2.0
INVERSIONES AGUAS METROPOLITANAS S.A.,CUNEO,3.0
INVERSIONES AGUAS METROPOLITANAS S.A.,FERNANDEZ,1.0
INVERSIONES AGUAS METROPOLITANAS S.A.,FERRER,2.0
INVERSIONES AGUAS METROPOLITANAS S.A.,GUERRERO,1.0
INVERSIONES AGUAS METROPOLITANAS S.A.,GUTIERREZ,1.0
INVERSIONES AGUAS METROPOLITANAS S.A.,HERRERA,1.0
INVERSIONES AGUAS METROPOLITANAS S.A.,HIDALGO,1.0
INVERSIONES AGUAS METROPOLITANAS S.A.,LARRAIN,1.0
INVERSIONES AGUAS METROPOLITANAS S.A.,MARTINEZ,1.0
INVERSIONES AGUAS METROPOLITANAS S.A.,OLIVOS,1.0
INVERSIONES AGUAS METROPOLITANAS S.A.,PEREZ,2.0
INVERSIONES AGUAS METROPOLITANAS S.A.,PINERA,1.0
INVERSIONES AGUAS METROPOLITANAS S.A.,RAMOS,1.0
INVERSIONES AGUAS METROPOLITANAS S.A.,SAENZ,1.0
INVERSIONES AGUAS METROPOLITANAS S.A.,SILVA,1.0
INVERSIONES AGUAS METROPOLITANAS S.A.,VALENZUELA,1.0
INVERSIONES AGUAS METROPOLITANAS S.A.,VERGARA,1.0
INVERSIONES AGUAS METROPOLITANAS S.A.,VILLARINO,1.0
INVERSIONES CMPC S.A.,ARAYA,1.0
INVERSIONES CMPC S.A.,CORREA,2.0
INVERSIONES CMPC S.A.,COX,1.0
INVERSIONES CMPC S.A.,DIAZ,1.0
INVERSIONES CMPC S.A.,EDWARDS,1.0
INVERSIONES CMPC S.A.,FUENTES,1.0
INVERSIONES CMPC S.A.,GARCIA,1.0
INVERSIONES CMPC S.A.,GOMEZ,1.0
INVERSIONES CMPC S.A.,INIGUEZ,1.0
INVERSIONES CMPC S.A.,LARRAIN,1.0
INVERSIONES CMPC S.A.,MACKENNA,1.0
INVERSIONES CMPC S.A.,MONTT,1.0
INVERSIONES CMPC S.A.,RODRIGUEZ,1.0
INVERSIONES CMPC S.A.,RUIZTAGLE,1.0
INVERSIONES CMPC S.A.,TURNER,1.0
INVERSIONES CMPC S.A.,WILSON,1.0
INVERSIONES CONFUTURO S.A.,AMUNATEGUI,1.0
INVERSIONES CONFUTURO S.A.,AUBRY,1.0
INVERSIONES CONFUTURO S.A.,BARRIGA,1.0
INVERSIONES CONFUTURO S.A.,BARROS,1.0
INVERSIONES CONFUTURO S.A.,CLARO,1.0
INVERSIONES CONFUTURO S.A.,ECHEVERRIA,1.0
INVERSIONES CONFUTURO S.A.,EDWARDS,1.0
INVERSIONES CONFUTURO S.A.,ETCHEGARAY,1.0
INVERSIONES CONFUTURO S.A.,FERREIRO,1.0
INVERSIONES CONFUTURO S.A.,GELLONA,1.0
INVERSIONES CONFUTURO S.A.,GONZALEZ,2.0
INVERSIONES CONFUTURO S.A.,GUZMAN,1.0
INVERSIONES CONFUTURO S.A.,HUERTA,1.0
INVERSIONES CONFUTURO S.A.,MENA,1.0
INVERSIONES CONFUTURO S.A.,MONGE,1.0
INVERSIONES CONFUTURO S.A.,PEREZ,1.0
INVERSIONES CONFUTURO S.A.,QUIROZ,1.0
INVERSIONES CONFUTURO S.A.,SAIEH,1.0
INVERSIONES CONFUTURO S.A.,TAGLE,1.0
INVERSIONES CONFUTURO S.A.,UNDURRAGA,1.0
INVERSIONES CONFUTURO S.A.,VALDES,1.0
INVERSIONES CONFUTURO S.A.,YAZIGI,1.0
INVERSIONES COVADONGA S.A.,BELTRAN,2.0
INVERSIONES COVADONGA S.A.,DOMINGUEZ,1.0
INVERSIONES COVADONGA S.A.,GARCIA,2.0
INVERSIONES COVADONGA S.A.,ORTIZ,1.0
INVERSIONES ELECTRICAS DEL SUR S.A.,BECKER,1.0
INVERSIONES ELECTRICAS DEL SUR S.A.,BURGESS,1.0
INVERSIONES ELECTRICAS DEL SUR S.A.,CABEZAS,1.0
INVERSIONES ELECTRICAS DEL SUR S.A.,DIAZ,1.0
INVERSIONES ELECTRICAS DEL SUR S.A.,DOMINGUEZ,1.0
INVERSIONES ELECTRICAS DEL SUR S.A.,ERRAZURIZ,1.0
INVERSIONES ELECTRICAS DEL SUR S.A.,FORTIN,1.0
INVERSIONES ELECTRICAS DEL SUR S.A.,GARCIAHUIDOBRO,1.0
INVERSIONES ELECTRICAS DEL SUR S.A.,LESSER,1.0
INVERSIONES ELECTRICAS DEL SUR S.A.,MOLINA,1.0
INVERSIONES ELECTRICAS DEL SUR S.A.,PAROT,1.0
INVERSIONES ELECTRICAS DEL SUR S.A.,POWELL,1.0
INVERSIONES ELECTRICAS DEL SUR S.A.,PURCELL,2.0
INVERSIONES HISPANIA S.A.,DOMINGUEZ,3.0
INVERSIONES HISPANIA S.A.,GARCIA,6.0
INVERSIONES HISPANIA S.A.,SALAMANCA,1.0
INVERSIONES LA CONSTRUCCION S.A.,AGUIRRE,1.0
INVERSIONES LA CONSTRUCCION S.A.,AUBRY,1.0
INVERSIONES LA CONSTRUCCION S.A.,BENAVIDES,1.0
INVERSIONES LA CONSTRUCCION S.A.,BEZANILLA,2.0
INVERSIONES LA CONSTRUCCION S.A.,BUSTAMANTE,1.0
INVERSIONES LA CONSTRUCCION S.A.,CORREA,1.0
INVERSIONES LA CONSTRUCCION S.A.,DONOSO,1.0
INVERSIONES LA CONSTRUCCION S.A.,ERRAZURIZ,1.0
INVERSIONES LA CONSTRUCCION S.A.,ETCHEGARAY,1.0
INVERSIONES LA CONSTRUCCION S.A.,FIGUEROA,1.0
INVERSIONES LA CONSTRUCCION S.A.,GARCIA,1.0
INVERSIONES LA CONSTRUCCION S.A.,HURTADO,1.0
INVERSIONES LA CONSTRUCCION S.A.,MATUS,1.0
INVERSIONES LA CONSTRUCCION S.A.,PAROT,1.0
INVERSIONES LA CONSTRUCCION S.A.,PEREZ,1.0
INVERSIONES LA CONSTRUCCION S.A.,RUIZTAGLE,1.0
INVERSIONES LA CONSTRUCCION S.A.,SAAVEDRA,1.0
INVERSIONES LA CONSTRUCCION S.A.,TAGLE,1.0
INVERSIONES LA CONSTRUCCION S.A.,VALENZUELA,1.0
INVERSIONES LA CONSTRUCCION S.A.,VIAL,1.0
INVERSIONES LENGA S.A.,ALARCON,1.0
INVERSIONES LENGA S.A.,INOSTROZA,1.0
INVERSIONES LENGA S.A.,LEON,1.0
INVERSIONES LENGA S.A.,MUNOZ,1.0
INVERSIONES LENGA S.A.,PACHECO,1.0
INVERSIONES LENGA S.A.,PEREZ,1.0
INVERSIONES NUEVA REGION S.A.,BRICENO,1.0
INVERSIONES SIEMEL S.A.,ANDUEZA,1.0
INVERSIONES SIEMEL S.A.,BEZANILLA,1.0
INVERSIONES SIEMEL S.A.,CONTRERAS,1.0
INVERSIONES SIEMEL S.A.,ELGUETA,1.0
INVERSIONES SIEMEL S.A.,GUZMAN,3.0
INVERSIONES SIEMEL S.A.,PRADO,1.0
INVERSIONES SIEMEL S.A.,ROSSI,1.0
INVERSIONES SIEMEL S.A.,SANCHEZ,1.0
INVERSIONES SIEMEL S.A.,SOFFIA,1.0
INVERSIONES SIEMEL S.A.,URRUTIA,1.0
INVERSIONES SIEMEL S.A.,VERA,1.0
INVERSIONES SIEMEL S.A.,ZALDIVAR,1.0
INVERSIONES SOUTHWATER LIMITADA,GARCIAHUIDOBRO,1.0
INVERSIONES SOUTHWATER LIMITADA,LESSER,1.0
INVERSIONES SOUTHWATER LIMITADA,NAVARRETE,1.0
INVERSIONES TRICAHUE S.A.,CACERES,1.0
INVERSIONES TRICAHUE S.A.,COVARRUBIAS,1.0
INVERSIONES TRICAHUE S.A.,COX,1.0
INVERSIONES TRICAHUE S.A.,DOMINGUEZ,2.0
INVERSIONES TRICAHUE S.A.,DONOSO,1.0
INVERSIONES TRICAHUE S.A.,ERRAZURIZ,1.0
INVERSIONES TRICAHUE S.A.,GONZALEZ,1.0
INVERSIONES TRICAHUE S.A.,GUERRERO,1.0
INVERSIONES TRICAHUE S.A.,GUTIERREZ,1.0
INVERSIONES TRICAHUE S.A.,ORREGO,1.0
INVERSIONES TRICAHUE S.A.,SANCHEZ,1.0
INVERSIONES UNESPA S.A.,BELTRAN,2.0
INVERSIONES UNESPA S.A.,DOMINGUEZ,1.0
INVERSIONES UNESPA S.A.,GARCIA,2.0
INVERSIONES UNESPA S.A.,ORTIZ,1.0
INVERSIONES UNION ESPAÑOLA S.A.,BELTRAN,2.0
INVERSIONES UNION ESPAÑOLA S.A.,DOMINGUEZ,1.0
INVERSIONES UNION ESPAÑOLA S.A.,GARCIA,2.0
